timestamp_utc,station_id,state,next_state
2026-01-14 07:25:01.544005+00:00,1674190334036290134,MEDIUM,MEDIUM
2026-01-14 07:25:01.544005+00:00,1674190334036290136,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190334036290138,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190334036290140,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190338331257438,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190338331257440,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190338331257442,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190342626224740,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190342626224744,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190346921192042,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190346921192044,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190346921192048,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190346921192050,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190351216159352,HIGH,HIGH
2026-01-14 07:25:01.544005+00:00,1674190351216159354,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190355511126652,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190355511126654,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190355511126658,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190359806093956,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190359806093958,HIGH,HIGH
2026-01-14 07:25:01.544005+00:00,1674190359806093962,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190364101061260,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190364101061262,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190364101061264,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190368396028562,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190368396028568,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190368396028570,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190372690995868,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190372690995870,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190372690995872,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190376985963172,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190376985963174,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190376985963176,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190381280930476,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190381280930478,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190381280930480,MEDIUM,MEDIUM
2026-01-14 07:25:01.544005+00:00,1674190385575897778,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190398460799668,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190402755766966,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190402755766968,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190402755766970,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190407050734268,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190407050734270,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190407050734272,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190407050734276,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190411345701574,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190411345701580,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190411345701582,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190415640668880,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190415640668886,MEDIUM,MEDIUM
2026-01-14 07:25:01.544005+00:00,1674190419935636184,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190419935636188,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190419935636190,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190424230603488,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190424230603490,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190424230603494,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190424230603496,HIGH,HIGH
2026-01-14 07:25:01.544005+00:00,1674190428525570794,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190428525570798,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190428525570800,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190432820538104,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190432820538108,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190437115505406,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190437115505410,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190437115505412,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190441410472710,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190441410472712,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190441410472714,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190445705440012,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190445705440014,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190450000407312,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190450000407314,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190450000407316,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190450000407318,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190454295374616,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190454295374620,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190454295374622,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190458590341922,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190458590341924,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190458590341928,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190462885309226,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190462885309228,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190462885309230,MEDIUM,MEDIUM
2026-01-14 07:25:01.544005+00:00,1674190467180276528,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190467180276530,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190467180276532,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190467180276534,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190471475243832,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190471475243834,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190475770211132,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190475770211134,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190475770211136,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190475770211138,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190480065178436,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190480065178440,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190484360145738,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190484360145744,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190484360145746,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190488655113044,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190488655113046,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190488655113048,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190492950080346,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190492950080348,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190492950080350,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190497245047650,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190497245047652,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190497245047656,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190501540014954,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190501540014956,MEDIUM,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190501540014960,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190505834982258,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190505834982260,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190505834982262,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190510129949562,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190510129949566,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190510129949568,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190510129949570,EMPTY,LOW
2026-01-14 07:25:01.544005+00:00,1674190514424916870,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190514424916872,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190514424916874,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190523014851470,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190523014851472,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190527309818770,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190527309818772,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190527309818774,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190527309818776,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190531604786074,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190531604786076,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190531604786080,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190535899753380,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190535899753382,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190535899753386,EMPTY,EMPTY
2026-01-14 07:25:01.544005+00:00,1674190540194720684,EMPTY,EMPTY
